date,btc_price,eth_price,doge_price,kospi,nasdaq,kor_rate,usa_rate
2024-05-26,0.7555803175020612,1.7044585002682557,0.38558906207349336,1.0531584931809979,0.6293619507879119,0.4168631801279354,0.7758041234140339
2024-05-27,0.768042303074592,1.7465229671477864,0.4018019943565671,1.350677993617897,0.6293619507879119,0.4168631801279354,0.7758041234140339
2024-05-28,0.7269743960742066,1.6895606682484219,0.361269663648883,1.3495010303497101,0.6677020092565387,0.4168631801279354,0.7758041234140339
2024-05-29,0.7074317368809198,1.6098134497893115,0.3561110033769958,0.9665676241643268,0.629280697258006,0.4168631801279354,0.7758041234140339
2024-05-30,0.736689080281884,1.5905339024695266,0.31336781826707455,0.6146556069761755,0.5582805889827712,0.4168631801279354,0.7758041234140339
2024-05-31,0.7242837400983193,1.6404854568889693,0.3163156241367243,0.623735037902195,0.5574835305465474,0.4168631801279354,0.7758041234140339
2024-06-01,0.7303731194121695,1.7035821572082654,0.32958075055014807,0.623735037902195,0.5574835305465474,0.4168631801279354,0.7758041234140339
2024-06-02,0.7383034738674163,1.6676520917486664,0.30231354625588797,0.623735037902195,0.5574835305465474,0.4168631801279354,0.7758041234140339
2024-06-03,0.7664562321835426,1.631722026289067,0.30673525506036253,1.0104515403067558,0.5937187356690301,0.4168631801279354,0.7758041234140339
2024-06-04,0.8091102100749774,1.6439908291289302,0.3244220902782611,0.8387830407610783,0.6046995698535055,0.4168631801279354,0.7758041234140339
2024-06-05,0.8341757946924541,1.7070875294482264,0.341371974028747,1.0691315661064045,0.732712571612969,0.4168631801279354,0.7758041234140339
2024-06-06,0.8327313372738198,1.6641467195087054,0.3185264785389615,1.0691315661064045,0.726993870793851,0.4168631801279354,0.7758041234140339
2024-06-07,0.8209774190633646,1.5791414426896537,0.22493364217758197,1.3479877918620415,0.7115208771702735,0.4168631801279354,0.7758041234140339
2024-06-08,0.8268118941268676,1.5905339024695266,0.2028250981552088,1.3479877918620415,0.7115208771702735,0.4168631801279354,0.7758041234140339
2024-06-09,0.8227900715102782,1.5870285302295657,0.199877292285559,1.3479877918620415,0.7115208771702735,0.4168631801279354,0.7758041234140339
2024-06-10,0.8027659265107799,1.5230554868502795,0.17334703945871127,1.1672398613903447,0.7345040184866156,0.4168631801279354,0.7758041234140339
2024-06-11,0.7476216403523314,1.368819108292,0.12176043673984062,1.2021284154116265,0.7929369141363485,0.4168631801279354,0.7758041234140339
2024-06-12,0.7647568705145612,1.4100072321115407,0.19250777761143464,1.3942256345408477,0.8954285690738247,0.4168631801279354,0.7758041234140339
2024-06-13,0.7273709137969689,1.3302600136524303,0.15123849543633813,1.6188574811549734,0.9183033723502937,0.4168631801279354,0.7758041234140339
2024-06-14,0.7093576801057654,1.3670664221720197,0.09670408684781769,1.6485337692742816,0.9265525402436342,0.4168631801279354,0.7758041234140339
2024-06-15,0.7074317368809198,1.459082443470993,0.10628445592417946,1.6485337692742816,0.9265525402436342,0.4168631801279354,0.7758041234140339
2024-06-16,0.7161834494761743,1.5107866840104163,0.10333665005452966,1.6485337692742816,0.9265525402436342,0.4168631801279354,0.7758041234140339
2024-06-17,0.6983118292573859,1.3574266485121271,0.01637637689986188,1.528147240699643,0.991609533188582,0.4168631801279354,0.7758041234140339
2024-06-18,0.6433941246548015,1.3171148677525768,-0.054370963971732134,1.6947716119530878,0.9936253945733989,0.4168631801279354,0.7758041234140339
