date,btc_price,eth_price,doge_price,kospi,nasdaq,kor_rate,usa_rate
2024-04-19,93390000.0,4475000.0,228.8,2591.86,15282.01,3.5,5.33
2024-04-20,94805000.0,4610000.0,237.2,2591.86,15282.01,3.5,5.33
2024-04-21,94868000.0,4600000.0,231.4,2591.86,15282.01,3.5,5.33
2024-04-22,97192000.0,4652000.0,234.3,2629.44,15451.3,3.5,5.33
2024-04-23,96045000.0,4661000.0,231.1,2623.02,15696.64,3.5,5.33
2024-04-24,93534000.0,4567000.0,220.5,2675.75,15712.75,3.5,5.33
2024-04-25,92745000.0,4535000.0,217.5,2628.62,15611.76,3.5,5.33
2024-04-26,91951000.0,4512000.0,213.3,2656.33,15927.9,3.5,5.33
2024-04-27,91499000.0,4689000.0,213.0,2656.33,15927.9,3.5,5.33
2024-04-28,90530000.0,4679000.0,210.3,2656.33,15927.9,3.5,5.33
2024-04-29,91400000.0,4604000.0,205.5,2687.44,15983.08,3.5,5.33
2024-04-30,87137000.0,4327000.0,191.3,2692.06,15657.82,3.5,5.33
2024-05-01,83499000.0,4252000.0,186.2,2692.06,15605.48,3.5,5.33
2024-05-02,83078000.0,4201000.0,185.6,2683.65,15840.96,3.5,5.33
2024-05-03,89291000.0,4400000.0,207.4,2676.63,16156.33,3.5,5.33
2024-05-04,90303000.0,4410000.0,226.7,2676.63,16156.33,3.5,5.33
2024-05-05,90061000.0,4410000.0,226.4,2676.63,16156.33,3.5,5.33
2024-05-06,88804000.0,4308000.0,219.7,2676.63,16349.25,3.5,5.33
2024-05-07,87595000.0,4229000.0,210.8,2734.36,16332.55,3.5,5.33
2024-05-08,85872000.0,4169000.0,201.0,2745.05,16302.76,3.5,5.33
2024-05-09,88116000.0,4243000.0,212.5,2712.14,16346.26,3.5,5.33
2024-05-10,85842000.0,4108000.0,203.4,2727.63,16340.87,3.5,5.33
2024-05-11,85791000.0,4111000.0,201.9,2727.63,16340.87,3.5,5.33
2024-05-12,86521000.0,4125000.0,199.1,2727.63,16340.87,3.5,5.33
2024-05-13,87928000.0,4125000.0,207.7,2727.21,16388.24,3.5,5.33
2024-05-14,86500000.0,4053000.0,204.3,2730.34,16511.18,3.5,5.33
2024-05-15,92111000.0,4220000.0,216.2,2730.34,16742.39,3.5,5.33
2024-05-16,90800000.0,4096000.0,208.7,2753.0,16698.32,3.5,5.33
2024-05-17,92646000.0,4278000.0,215.1,2724.62,16685.97,3.5,5.33
2024-05-18,93066000.0,4343000.0,212.8,2724.62,16685.97,3.5,5.33
2024-05-19,92185000.0,4268000.0,207.2,2724.62,16685.97,3.5,5.33
2024-05-20,97260000.0,4992000.0,225.4,2742.14,16794.87,3.5,5.33
2024-05-21,96700000.0,5231000.0,234.8,2724.18,16832.62,3.5,5.33
2024-05-22,95421000.0,5152000.0,229.1,2723.46,16801.54,3.5,5.33
2024-05-23,94900000.0,5288000.0,223.3,2721.81,16736.03,3.5,5.33
2024-05-24,95214000.0,5177000.0,227.8,2687.6,16920.79,3.5,5.33
2024-05-25,96240000.0,5206000.0,241.5,2687.6,16920.79,3.5,5.33
2024-05-26,95610000.0,5342000.0,231.7,2687.6,16920.79,3.5,5.33
2024-05-27,96050000.0,5390000.0,233.9,2722.99,16920.79,3.5,5.33
2024-05-28,94600000.0,5325000.0,228.4,2722.85,17019.88,3.5,5.33
2024-05-29,93910000.0,5234000.0,227.7,2677.3,16920.58,3.5,5.33
2024-05-30,94943000.0,5212000.0,221.9,2635.44,16737.08,3.5,5.33
2024-05-31,94505000.0,5269000.0,222.3,2636.52,16735.02,3.5,5.33
2024-06-01,94720000.0,5341000.0,224.1,2636.52,16735.02,3.5,5.33
2024-06-02,95000000.0,5300000.0,220.4,2636.52,16735.02,3.5,5.33
2024-06-03,95994000.0,5259000.0,221.0,2682.52,16828.67,3.5,5.33
2024-06-04,97500000.0,5273000.0,223.4,2662.1,16857.05,3.5,5.33
2024-06-05,98385000.0,5345000.0,225.7,2689.5,17187.9,3.5,5.33
2024-06-06,98334000.0,5296000.0,222.6,2689.5,17173.12,3.5,5.33
2024-06-07,97919000.0,5199000.0,209.9,2722.67,17133.13,3.5,5.33
2024-06-08,98125000.0,5212000.0,206.9,2722.67,17133.13,3.5,5.33
2024-06-09,97983000.0,5208000.0,206.5,2722.67,17133.13,3.5,5.33
2024-06-10,97276000.0,5135000.0,202.9,2701.17,17192.53,3.5,5.33
2024-06-11,95329000.0,4959000.0,195.9,2705.32,17343.55,3.5,5.33
2024-06-12,95934000.0,5006000.0,205.5,2728.17,17608.44,3.5,5.33
2024-06-13,94614000.0,4915000.0,199.9,2754.89,17667.56,3.5,5.33
2024-06-14,93978000.0,4957000.0,192.5,2758.42,17688.88,3.5,5.33
2024-06-15,93910000.0,5062000.0,193.8,2758.42,17688.88,3.5,5.33
2024-06-16,94219000.0,5121000.0,193.4,2758.42,17688.88,3.5,5.33
2024-06-17,93588000.0,4946000.0,181.6,2744.1,17857.02,3.5,5.33
2024-06-18,91649000.0,4900000.0,172.0,2763.92,17862.23,3.5,5.33
2024-06-19,91555000.0,5020000.0,172.9,2797.33,17862.23,3.5,5.33
2024-06-20,91780000.0,4973000.0,176.2,2807.63,17721.59,3.5,5.33
2024-06-21,90308000.0,4955000.0,175.0,2784.26,17689.36,3.5,5.33
2024-06-22,90874000.0,4945000.0,175.2,2784.26,17689.36,3.5,5.33
2024-06-23,89046000.0,4820000.0,172.4,2784.26,17689.36,3.5,5.33
2024-06-24,85496000.0,4753000.0,168.6,2764.73,17496.82,3.5,5.33
2024-06-25,87450000.0,4803000.0,178.4,2774.39,17717.65,3.5,5.33
2024-06-26,86027000.0,4766000.0,173.5,2792.05,17805.16,3.5,5.33
2024-06-27,86884000.0,4863000.0,178.9,2784.06,17858.68,3.5,5.33
2024-06-28,85158000.0,4761000.0,173.6,2797.82,17732.6,3.5,5.33
2024-06-29,85765000.0,4754000.0,171.6,2797.82,17732.6,3.5,5.33
2024-06-30,87920000.0,4821000.0,174.5,2797.82,17732.6,3.5,5.33
2024-07-01,88253000.0,4835000.0,173.5,2804.31,17879.3,3.5,5.33
2024-07-02,87248000.0,4811000.0,175.8,2780.86,18028.76,3.5,5.33
2024-07-03,85331000.0,4672000.0,168.0,2794.01,18188.3,3.5,5.33
2024-07-04,81680000.0,4379000.0,150.5,2824.94,18188.3,3.5,5.33
2024-07-05,81118000.0,4266000.0,150.9,2862.23,18352.76,3.5,5.33
2024-07-06,82826000.0,4365000.0,161.1,2862.23,18352.76,3.5,5.33
2024-07-07,79397000.0,4164000.0,148.1,2862.23,18352.76,3.5,5.33
2024-07-08,80534000.0,4290000.0,152.8,2857.76,18403.74,3.5,5.33
2024-07-09,82043000.0,4336000.0,152.2,2867.38,18429.29,3.5,5.33
2024-07-10,81896000.0,4397000.0,153.2,2867.99,18647.45,3.5,5.33
2024-07-11,81070000.0,4381000.0,150.9,2891.35,18283.41,3.5,5.33
2024-07-12,81540000.0,4413000.0,151.7,2857.0,18398.45,3.5,5.33
2024-07-13,82901000.0,4450000.0,157.4,2857.0,18398.45,3.5,5.33
2024-07-14,85430000.0,4557000.0,161.9,2857.0,18398.45,3.5,5.33
2024-07-15,91162000.0,4900000.0,175.5,2860.92,18472.57,3.5,5.33
2024-07-16,90807000.0,4809000.0,174.3,2866.09,18509.34,3.5,5.33
2024-07-17,89467000.0,4730000.0,170.0,2843.29,17996.93,3.5,5.33
2024-07-18,89850000.0,4811000.0,168.0,2824.35,17871.22,3.5,5.33
2024-07-19,93004000.0,4888000.0,174.8,2795.46,17726.94,3.5,5.33
2024-07-20,94065000.0,4928000.0,188.0,2795.46,17726.94,3.5,5.33
2024-07-21,95000000.0,4932000.0,195.5,2795.46,17726.94,3.5,5.33
2024-07-22,94357000.0,4808000.0,192.6,2763.51,18007.57,3.5,5.33
2024-07-23,92230000.0,4870000.0,182.5,2774.29,17997.35,3.5,5.33
2024-07-24,91501000.0,4674000.0,179.0,2758.71,17342.41,3.5,5.33
2024-07-25,92465000.0,4463000.0,176.0,2710.65,17181.72,3.5,5.33
2024-07-26,94727000.0,4571000.0,187.3,2731.9,17357.88,3.5,5.33
2024-07-27,94292000.0,4515000.0,182.8,2731.9,17357.88,3.5,5.33
2024-07-28,95363000.0,4569000.0,181.8,2731.9,17357.88,3.5,5.33
2024-07-29,93618000.0,4641000.0,179.9,2765.53,17370.2,3.5,5.33
2024-07-30,92788000.0,4597000.0,176.0,2738.19,17147.42,3.5,5.33
2024-07-31,90345000.0,4518000.0,170.6,2770.69,17599.4,3.5,5.33
2024-08-01,91789000.0,4500000.0,167.2,2777.68,17194.14,3.5,5.33
2024-08-02,86691000.0,4213000.0,157.3,2676.19,16776.16,3.5,5.33
2024-08-03,85957000.0,4110000.0,153.1,2676.19,16776.16,3.5,5.33
2024-08-04,81871000.0,3790000.0,145.8,2676.19,16776.16,3.5,5.33
2024-08-05,77833000.0,3483000.0,136.1,2441.55,16200.08,3.5,5.33
2024-08-06,80224000.0,3526000.0,138.1,2522.15,16366.86,3.5,5.33
2024-08-07,78388000.0,3338000.0,135.8,2568.41,16195.81,3.5,5.33
2024-08-08,86397000.0,3757000.0,150.4,2556.73,16660.02,3.5,5.33
2024-08-09,85518000.0,3654000.0,146.1,2588.43,16745.3,3.5,5.33
2024-08-10,85669000.0,3669000.0,147.9,2588.43,16745.3,3.5,5.33
2024-08-11,82815000.0,3601000.0,141.8,2588.43,16745.3,3.5,5.33
2024-08-12,83221000.0,3817000.0,151.3,2618.3,16780.61,3.5,5.33
2024-08-13,84600000.0,3774000.0,148.6,2621.5,17187.61,3.5,5.33
2024-08-14,82457000.0,3732000.0,143.8,2644.5,17192.6,3.5,5.33
2024-08-15,81004000.0,3616000.0,141.0,2644.5,17594.5,3.5,5.33
2024-08-16,82209000.0,3623000.0,140.5,2697.23,17631.72,3.5,5.33
2024-08-17,82849000.0,3638000.0,143.0,2697.23,17631.72,3.5,5.33
2024-08-18,81500000.0,3640000.0,139.5,2697.23,17631.72,3.5,5.33
2024-08-19,81680000.0,3620000.0,139.1,2674.36,17876.77,3.5,5.33
2024-08-20,80751000.0,3522000.0,140.7,2696.63,17816.94,3.5,5.33
2024-08-21,82900000.0,3564000.0,143.8,2701.13,17918.99,3.5,5.33
2024-08-22,82003000.0,3557000.0,142.9,2707.67,17619.35,3.5,5.33
2024-08-23,85600000.0,3690000.0,150.8,2701.69,17877.79,3.5,5.33
2024-08-24,85767000.0,3701000.0,150.6,2701.69,17877.79,3.5,5.33
2024-08-25,86254000.0,3689000.0,147.2,2701.69,17877.79,3.5,5.33
2024-08-26,84408000.0,3605000.0,141.4,2698.01,17725.77,3.5,5.33
2024-08-27,80950000.0,3346000.0,134.7,2689.25,17754.82,3.5,5.33
2024-08-28,80569000.0,3445000.0,135.9,2689.83,17556.03,3.5,5.33
2024-08-29,80790000.0,3437000.0,136.5,2662.28,17516.43,3.5,5.33
2024-08-30,80439000.0,3435000.0,138.4,2674.31,17713.62,3.5,5.33
2024-08-31,80262000.0,3419000.0,137.8,2674.31,17713.62,3.5,5.33
2024-09-01,78301000.0,3317000.0,130.1,2674.31,17713.62,3.5,5.33
2024-09-02,80205000.0,3442000.0,134.4,2681.0,17713.62,3.5,5.33
2024-09-03,78272000.0,3304000.0,131.7,2664.63,17136.3,3.5,5.33
2024-09-04,78739000.0,3323000.0,132.9,2580.8,17084.3,3.5,5.33
2024-09-05,76330000.0,3220000.0,133.7,2575.5,17127.66,3.5,5.33
2024-09-06,73644000.0,3039000.0,126.4,2544.28,16690.83,3.5,5.33
2024-09-07,73640000.0,3088000.0,129.6,2544.28,16690.83,3.5,5.33
2024-09-08,74437000.0,3118000.0,130.5,2544.28,16690.83,3.5,5.33
2024-09-09,77275000.0,3196000.0,140.6,2535.93,16884.6,3.5,5.33
2024-09-10,78089000.0,3232000.0,139.3,2523.43,17025.88,3.5,5.33
2024-09-11,77301000.0,3158000.0,136.7,2513.37,17395.53,3.5,5.33
2024-09-12,78269000.0,3179000.0,138.2,2572.09,17569.68,3.5,5.33
2024-09-13,80930000.0,3267000.0,143.2,2575.41,17683.98,3.5,5.33
2024-09-14,80524000.0,3244000.0,141.5,2575.41,17683.98,3.5,5.33
2024-09-15,79690000.0,3125000.0,138.7,2575.41,17683.98,3.5,5.33
2024-09-16,78469000.0,3094000.0,134.3,2575.41,17592.13,3.5,5.33
2024-09-17,81116000.0,3147000.0,136.0,2575.41,17628.06,3.5,5.33
2024-09-18,82604000.0,3179000.0,139.0,2575.41,17573.3,3.5,5.33
2024-09-19,83892000.0,3286000.0,140.1,2580.8,18013.98,3.5,4.83
2024-09-20,84385000.0,3423000.0,141.0,2593.37,17948.32,3.5,4.83
2024-09-21,84425000.0,3482000.0,146.5,2593.37,17948.32,3.5,4.83
2024-09-22,84829000.0,3451000.0,142.1,2593.37,17948.32,3.5,4.83
2024-09-23,84631000.0,3538000.0,144.3,2602.01,17974.27,3.5,4.83
2024-09-24,85248000.0,3519000.0,145.5,2631.68,18074.52,3.5,4.83
2024-09-25,84362000.0,3449000.0,145.2,2596.32,18082.21,3.5,4.83
2024-09-26,86000000.0,3478000.0,155.9,2671.57,18190.29,3.5,4.83
2024-09-27,86958000.0,3560000.0,163.4,2649.78,18119.59,3.5,4.83
2024-09-28,86732000.0,3519000.0,168.5,2649.78,18119.59,3.5,4.83
2024-09-29,85958000.0,3480000.0,163.0,2649.78,18119.59,3.5,4.83
2024-09-30,83730000.0,3440000.0,151.3,2593.27,18189.17,3.5,4.83
2024-10-01,81500000.0,3281000.0,143.6,2593.27,17910.36,3.5,4.83
2024-10-02,81707000.0,3188000.0,141.0,2561.69,17925.12,3.5,4.83
2024-10-03,82424000.0,3189000.0,142.5,2561.69,17918.48,3.5,4.83
2024-10-04,83805000.0,3261000.0,147.5,2569.71,18137.85,3.5,4.83
2024-10-05,83956000.0,3271000.0,148.0,2569.71,18137.85,3.5,4.83
2024-10-06,84533000.0,3282000.0,150.0,2569.71,18137.85,3.5,4.83
2024-10-07,83942000.0,3269000.0,146.5,2610.38,17923.9,3.5,4.83
2024-10-08,84139000.0,3305000.0,145.0,2594.36,18182.92,3.5,4.83
2024-10-09,82385000.0,3219000.0,146.6,2594.36,18291.62,3.5,4.83
2024-10-10,82131000.0,3246000.0,144.2,2599.16,18282.05,3.5,4.83
2024-10-11,84451000.0,3292000.0,149.7,2596.91,18342.94,3.25,4.83
2024-10-12,84956000.0,3330000.0,149.9,2596.91,18342.94,3.25,4.83
2024-10-13,84806000.0,3329000.0,150.3,2596.91,18342.94,3.25,4.83
2024-10-14,88640000.0,3528000.0,156.5,2623.29,18502.69,3.25,4.83
2024-10-15,90600000.0,3524000.0,158.7,2633.45,18315.59,3.25,4.83
2024-10-16,91610000.0,3541000.0,170.4,2610.36,18367.08,3.25,4.83
2024-10-17,91725000.0,3550000.0,176.3,2609.3,18373.61,3.25,4.83
2024-10-18,93330000.0,3601000.0,187.0,2593.82,18489.55,3.25,4.83
2024-10-19,93322000.0,3615000.0,196.9,2593.82,18489.55,3.25,4.83
2024-10-20,93901000.0,3738000.0,193.6,2593.82,18489.55,3.25,4.83
2024-10-21,92161000.0,3651000.0,196.7,2604.92,18540.01,3.25,4.83
2024-10-22,92877000.0,3612000.0,192.9,2570.7,18573.13,3.25,4.83
2024-10-23,92375000.0,3499000.0,193.9,2599.62,18276.65,3.25,4.83
2024-10-24,94077000.0,3500000.0,195.6,2581.03,18415.49,3.25,4.83
2024-10-25,93762000.0,3433000.0,185.2,2583.27,18518.61,3.25,4.83
2024-10-26,93993000.0,3475000.0,192.4,2583.27,18518.61,3.25,4.83
2024-10-27,94819000.0,3496000.0,201.2,2583.27,18518.61,3.25,4.83
2024-10-28,97401000.0,3579000.0,224.9,2612.43,18567.19,3.25,4.83
2024-10-29,101305000.0,3674000.0,245.2,2617.8,18712.75,3.25,4.83
2024-10-30,100571000.0,3695000.0,234.2,2593.79,18607.93,3.25,4.83
2024-10-31,98112000.0,3514000.0,225.5,2556.15,18095.15,3.25,4.83
2024-11-01,97285000.0,3516000.0,222.9,2542.36,18239.92,3.25,4.83
2024-11-02,97205000.0,3496000.0,223.5,2542.36,18239.92,3.25,4.83
2024-11-03,95883000.0,3426000.0,211.2,2542.36,18239.92,3.25,4.83
2024-11-04,94289000.0,3335000.0,219.9,2588.97,18179.98,3.25,4.83
2024-11-05,96170000.0,3364000.0,236.0,2576.88,18439.17,3.25,4.83
2024-11-06,104085000.0,3755000.0,271.4,2563.51,18983.46,3.25,4.83
2024-11-07,104115000.0,3981000.0,265.5,2564.63,19269.46,3.25,4.83
2024-11-08,106843000.0,4136000.0,281.6,2561.15,19286.78,3.25,4.58
2024-11-09,106294000.0,4332000.0,303.1,2561.15,19286.78,3.25,4.58
2024-11-10,111440000.0,4411000.0,385.0,2561.15,19286.78,3.25,4.58
2024-11-11,124503000.0,4725000.0,494.5,2531.66,19298.76,3.25,4.58
2024-11-12,124967000.0,4614000.0,539.6,2482.57,19281.4,3.25,4.58
2024-11-13,128111000.0,4524000.0,565.6,2417.08,19230.72,3.25,4.58
2024-11-14,123572000.0,4331000.0,516.1,2418.86,19107.65,3.25,4.58
2024-11-15,128236000.0,4359000.0,536.4,2416.86,18680.12,3.25,4.58
2024-11-16,127071000.0,4402000.0,511.3,2416.86,18680.12,3.25,4.58
2024-11-17,126472000.0,4329000.0,516.4,2416.86,18680.12,3.25,4.58
2024-11-18,127142000.0,4511000.0,521.0,2469.07,18791.81,3.25,4.58
2024-11-19,129720000.0,4372000.0,548.9,2471.95,18987.47,3.25,4.58
2024-11-20,133180000.0,4338000.0,533.7,2482.29,18966.14,3.25,4.58
2024-11-21,137050000.0,4685000.0,540.2,2480.63,18972.42,3.25,4.58
2024-11-22,136879000.0,4614000.0,571.0,2501.24,19003.65,3.25,4.58
2024-11-23,136000000.0,4727000.0,600.5,2501.24,19003.65,3.25,4.58
2024-11-24,136096000.0,4672000.0,597.9,2501.24,19003.65,3.25,4.58
2024-11-25,129791000.0,4759000.0,547.8,2534.34,19054.84,3.25,4.58
2024-11-26,128783000.0,4654000.0,541.3,2520.36,19175.58,3.25,4.58
2024-11-27,132999000.0,5070000.0,556.3,2503.06,19060.48,3.25,4.58
2024-11-28,133138000.0,4988000.0,559.2,2504.67,19060.48,3.0,4.58
2024-11-29,134542000.0,4966000.0,587.9,2455.91,19218.17,3.0,4.58
2024-11-30,133701000.0,5133000.0,585.2,2455.91,19218.17,3.0,4.58
2024-12-01,133802000.0,5105000.0,606.3,2455.91,19218.17,3.0,4.58
2024-12-02,133535000.0,5085000.0,591.7,2454.48,19403.95,3.0,4.58
2024-12-03,133700000.0,5051000.0,567.4,2500.1,19480.91,3.0,4.58
2024-12-04,138760000.0,5402000.0,610.5,2464.0,19735.12,3.0,4.58
2024-12-05,137501000.0,5364000.0,604.7,2441.85,19700.72,3.0,4.58
2024-12-06,139340000.0,5581000.0,606.9,2428.16,19859.77,3.0,4.58
2024-12-07,138960000.0,5562000.0,629.9,2428.16,19859.77,3.0,4.58
2024-12-08,141005000.0,5591000.0,651.0,2428.16,19859.77,3.0,4.58
2024-12-09,138864000.0,5300000.0,592.1,2360.58,19736.69,3.0,4.58
2024-12-10,138205000.0,5194000.0,564.8,2417.84,19687.24,3.0,4.58
2024-12-11,143111000.0,5423000.0,585.6,2442.51,20034.89,3.0,4.58
2024-12-12,142757000.0,5544000.0,579.9,2482.12,19902.84,3.0,4.58
2024-12-13,144402000.0,5567000.0,582.1,2494.46,19926.72,3.0,4.58
2024-12-14,145927000.0,5567000.0,572.4,2494.46,19926.72,3.0,4.58
2024-12-15,149243000.0,5651000.0,581.0,2494.46,19926.72,3.0,4.58
2024-12-16,153403000.0,5774000.0,581.6,2488.97,20173.89,3.0,4.58
2024-12-17,155223000.0,5701000.0,577.5,2456.81,20109.06,3.0,4.58
2024-12-18,147754000.0,5351000.0,528.6,2484.43,19392.69,3.0,4.58
2024-12-19,147474000.0,5170000.0,476.3,2435.93,19372.77,3.0,4.33
2024-12-20,148138000.0,5256000.0,481.8,2404.15,19572.6,3.0,4.33
2024-12-21,147830000.0,5078000.0,486.8,2404.15,19572.6,3.0,4.33
2024-12-22,144800000.0,4989000.0,475.9,2404.15,19572.6,3.0,4.33
2024-12-23,142901000.0,5154000.0,489.4,2442.01,19764.88,3.0,4.33
2024-12-24,146831000.0,5195000.0,501.1,2440.52,20031.13,3.0,4.33
2024-12-25,148081000.0,5207000.0,497.7,2440.52,20031.13,3.0,4.33
2024-12-26,144076000.0,5013000.0,470.8,2429.67,20020.36,3.0,4.33
2024-12-27,142111000.0,5019000.0,469.8,2404.77,19722.03,3.0,4.33
2024-12-28,142302000.0,5083000.0,484.1,2404.77,19722.03,3.0,4.33
2024-12-29,139735000.0,5004000.0,468.9,2404.77,19722.03,3.0,4.33
2024-12-30,137892000.0,4994000.0,466.8,2399.49,19486.79,3.0,4.33
2024-12-31,139257000.0,4978000.0,471.1,2399.49,19310.79,3.0,4.33
2025-01-01,141320000.0,5021000.0,485.7,2399.49,19310.79,3.0,4.33
2025-01-02,143848000.0,5132000.0,502.9,2398.94,19280.79,3.0,4.33
2025-01-03,144655000.0,5312000.0,559.7,2441.92,19621.68,3.0,4.33
2025-01-04,144745000.0,5382000.0,581.2,2441.92,19621.68,3.0,4.33
2025-01-05,144700000.0,5350000.0,562.6,2441.92,19621.68,3.0,4.33
2025-01-06,150264000.0,5413000.0,569.8,2488.64,19864.98,3.0,4.33
2025-01-07,144789000.0,5059000.0,520.7,2492.1,19489.68,3.0,4.33
2025-01-08,142368000.0,4985000.0,513.2,2521.05,19478.88,3.0,4.33
2025-01-09,139740000.0,4864000.0,484.8,2521.9,19478.88,3.0,4.33
2025-01-10,142457000.0,4915000.0,502.1,2515.78,19161.63,3.0,4.33
2025-01-11,141771000.0,4915000.0,510.4,2515.78,19161.63,3.0,4.33
2025-01-12,142086000.0,4909000.0,504.4,2515.78,19161.63,3.0,4.33
2025-01-13,142108000.0,4717000.0,508.2,2489.56,19088.1,3.0,4.33
2025-01-14,143501000.0,4791000.0,528.3,2497.4,19044.39,3.0,4.33
2025-01-15,147309000.0,5057000.0,564.8,2496.81,19511.23,3.0,4.33
2025-01-16,146670000.0,4858000.0,552.3,2527.49,19338.29,3.0,4.33
2025-01-17,152345000.0,5085000.0,608.5,2523.55,19630.2,3.0,4.33
2025-01-18,155801000.0,4929000.0,590.0,2523.55,19630.2,3.0,4.33
2025-01-19,154000000.0,4892000.0,547.6,2523.55,19630.2,3.0,4.33
2025-01-20,153225000.0,4923000.0,531.8,2520.05,19630.2,3.0,4.33
2025-01-21,157571000.0,4939000.0,552.7,2518.03,19756.78,3.0,4.33
2025-01-22,154999000.0,4846000.0,542.2,2547.06,20009.34,3.0,4.33
2025-01-23,155112000.0,4976000.0,525.1,2515.49,20053.68,3.0,4.33
2025-01-24,157146000.0,4968000.0,526.6,2536.8,19954.3,3.0,4.33
2025-01-25,157200000.0,4985000.0,530.3,2536.8,19954.3,3.0,4.33
2025-01-26,156100000.0,4923000.0,512.9,2536.8,19954.3,3.0,4.33
2025-01-27,154919000.0,4835000.0,506.9,2536.8,19341.83,3.0,4.33
2025-01-28,155919000.0,4741000.0,491.2,2536.8,19733.59,3.0,4.33
2025-01-29,158859000.0,4776000.0,497.3,2536.8,19632.32,3.0,4.33
2025-01-30,158139000.0,4898000.0,500.6,2536.8,19681.75,3.0,4.33
2025-01-31,156580000.0,5042000.0,502.1,2517.37,19627.44,3.0,4.33
