market,candle_date_time_utc,candle_date_time_kst,opening_price,high_price,low_price,trade_price,timestamp,candle_acc_trade_price,candle_acc_trade_volume,prev_closing_price,change_price,change_rate
KRW-BTC,2023-01-22 00:00:00+00:00,2023-01-22 09:00:00,28333000.0,28706000.0,27937000.0,28390000.0,1674431999947,123705472192.06595,4350.78921131,28333000.0,57000.0,0.0020117884
KRW-BTC,2023-01-23 00:00:00+00:00,2023-01-23 09:00:00,28400000.0,28890000.0,28220000.0,28609000.0,1674518399074,127364057503.29642,4463.87685569,28390000.0,219000.0,0.0077139838
KRW-BTC,2023-01-24 00:00:00+00:00,2023-01-24 09:00:00,28600000.0,28951000.0,28014000.0,28351000.0,1674604799036,173224437135.9321,6049.39200584,28609000.0,-258000.0,-0.0090181411
KRW-BTC,2023-01-25 00:00:00+00:00,2023-01-25 09:00:00,28363000.0,29524000.0,28001000.0,28736000.0,1674691199559,191320076067.30643,6714.84384155,28351000.0,385000.0,0.0135797679
KRW-BTC,2023-01-26 00:00:00+00:00,2023-01-26 09:00:00,28736000.0,29081000.0,28692000.0,28930000.0,1674777599806,130733316295.9879,4523.70646705,28736000.0,194000.0,0.0067511136
KRW-BTC,2023-01-27 00:00:00+00:00,2023-01-27 09:00:00,28930000.0,29336000.0,28456000.0,28950000.0,1674863999953,117147910142.96384,4064.65143245,28930000.0,20000.0,0.0006913239
KRW-BTC,2023-01-28 00:00:00+00:00,2023-01-28 09:00:00,28950000.0,29118000.0,28800000.0,29063000.0,1674950399799,83196227169.22878,2868.91809477,28950000.0,113000.0,0.0039032815
KRW-BTC,2023-01-29 00:00:00+00:00,2023-01-29 09:00:00,29064000.0,29922000.0,28984000.0,29670000.0,1675036799769,144401510689.786,4907.89247424,29063000.0,607000.0,0.0208856622
KRW-BTC,2023-01-30 00:00:00+00:00,2023-01-30 09:00:00,29657000.0,29777000.0,28323000.0,28706000.0,1675123199952,202515024393.82462,6952.22920216,29670000.0,-964000.0,-0.0324907314
KRW-BTC,2023-01-31 00:00:00+00:00,2023-01-31 09:00:00,28724000.0,29225000.0,28430000.0,29064000.0,1675209599978,132598526668.83475,4605.2685438,28706000.0,358000.0,0.0124712604
KRW-BTC,2023-02-01 00:00:00+00:00,2023-02-01 09:00:00,29052000.0,29740000.0,28626000.0,29620000.0,1675295999865,164241675658.55304,5637.91674767,29064000.0,556000.0,0.0191301954
KRW-BTC,2023-02-02 00:00:00+00:00,2023-02-02 09:00:00,29599000.0,30285000.0,29530000.0,29600000.0,1675382400066,187940614654.00766,6298.03336104,29620000.0,-20000.0,-0.0006752194
KRW-BTC,2023-02-03 00:00:00+00:00,2023-02-03 09:00:00,29601000.0,29734000.0,29287000.0,29432000.0,1675468799178,139972789625.38974,4743.68642573,29600000.0,-168000.0,-0.0056756757
KRW-BTC,2023-02-04 00:00:00+00:00,2023-02-04 09:00:00,29432000.0,29650000.0,29349000.0,29420000.0,1675555199856,86210318404.66524,2924.16282953,29432000.0,-12000.0,-0.0004077195
KRW-BTC,2023-02-05 00:00:00+00:00,2023-02-05 09:00:00,29398000.0,29528000.0,28827000.0,28990000.0,1675641599887,123824105226.63141,4235.89074629,29420000.0,-430000.0,-0.0146159075
KRW-BTC,2023-02-06 00:00:00+00:00,2023-02-06 09:00:00,28990000.0,29439000.0,28650000.0,29222000.0,1675727999860,354107452220.50305,12169.80778483,28990000.0,232000.0,0.0080027596
KRW-BTC,2023-02-07 00:00:00+00:00,2023-02-07 09:00:00,29225000.0,29561000.0,29017000.0,29452000.0,1675814399882,475483962009.79865,16246.13827362,29222000.0,230000.0,0.0078707823
KRW-BTC,2023-02-08 00:00:00+00:00,2023-02-08 09:00:00,29452000.0,29591000.0,28940000.0,29303000.0,1675900798649,288002402545.5411,9798.40627898,29452000.0,-149000.0,-0.0050590792
KRW-BTC,2023-02-09 00:00:00+00:00,2023-02-09 09:00:00,29303000.0,29400000.0,28135000.0,28193000.0,1675987199954,362646648145.8505,12573.15274824,29303000.0,-1110000.0,-0.0378800805
KRW-BTC,2023-02-10 00:00:00+00:00,2023-02-10 09:00:00,28193000.0,28350000.0,27916000.0,28120000.0,1676073599441,163802667790.51492,5826.76054517,28193000.0,-73000.0,-0.0025892952
KRW-BTC,2023-02-11 00:00:00+00:00,2023-02-11 09:00:00,28145000.0,28379000.0,28057000.0,28377000.0,1676159998899,130207021603.15524,4616.92676125,28120000.0,257000.0,0.0091394026
